Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,39,E-,2,Ground,39,E+,2,28999.7517734303,3.67521833000016E-9,893458.043864605,864458.292091175,0.165676633504306,1.78598721344146E-9,0,"sQ2,37(39)",v=0 39  4 36 - v=0 39  2 37
AsymmetricTop,Ground,36,E+,2,Ground,36,E-,1,29010.589437137,1.62708143342152E-8,743320.192397521,714309.602960384,0.120978343690855,1.41291412427921E-9,0,"qQ2,35(36)",v=0 36  2 34 - v=0 36  2 35
AsymmetricTop,Ground,36,O-,2,Ground,36,O+,1,29083.3653313494,1.63396508865604E-8,743389.927846815,714306.562515466,0.120928225365401,1.42298436864635E-9,0,"sQ1,35(36)",v=0 36  3 34 - v=0 36  1 35
AsymmetricTop,Ground,26,E+,5,Ground,27,E+,4,29133.176580337,4.40986217795631E-9,525018.691907436,495885.515327099,0.00236709809501526,3.8562505523508E-11,0,"sP6,21(27)",v=0 26  8 18 - v=0 27  6 21
AsymmetricTop,Ground,33,O+,5,Ground,34,O+,4,29182.5196981971,2.93860696934867E-10,793846.15943686,764663.639738663,0.00395466571126445,5.12229600250946E-11,0,"sP7,27(34)",v=0 33  9 24 - v=0 34  7 27
AsymmetricTop,Ground,9,O-,2,Ground,8,O-,1,29187.2863193019,8.24759482096404E-7,68986.2241226007,39798.9378032988,0.00185397128051987,8.47211594026169E-11,0,"sR1,8(8)",v=0  9  3  7 - v=0  8  1  8
AsymmetricTop,Ground,26,O+,3,Ground,25,O+,3,29197.4850697438,0.000041515294013101,443567.624556528,414370.139486784,8.34619754933224,1.36870690812018E-7,0,"qR5,20(25)",v=0 26  5 21 - v=0 25  5 20
AsymmetricTop,Ground,26,E-,4,Ground,27,E-,3,29240.3659261255,4.44172756057247E-9,525018.539114907,495778.173188781,0.00236514027438016,3.8957472914982E-11,0,"sP6,22(27)",v=0 26  8 19 - v=0 27  6 22
AsymmetricTop,Ground,25,O+,3,Ground,26,O+,1,29272.6173228396,2.31011175714379E-9,414370.139486784,385097.522163944,0.000325337713762362,5.58740605366803E-12,0,"uP1,25(26)",v=0 25  5 20 - v=0 26  1 25
AsymmetricTop,Ground,27,O-,2,Ground,26,O-,2,29284.1022894108,0.0000495272494579591,434293.462656724,405009.360367313,8.85091096323574,1.41117983409789E-7,0,"qR3,24(26)",v=0 27  3 25 - v=0 26  3 24
AsymmetricTop,Ground,33,O-,5,Ground,34,O-,4,29328.7957127737,2.96828973269656E-10,793845.829282024,764517.03356925,0.00395117810434778,5.19512293682043E-11,0,"sP7,28(34)",v=0 33  9 25 - v=0 34  7 28
AsymmetricTop,Ground,28,E-,1,Ground,27,E-,1,29410.1731966395,0.0000469982825538861,443007.82497469,413597.651778051,9.23750672713846,1.43957399231905E-7,0,"qR2,26(27)",v=0 28  2 27 - v=0 27  2 26
AsymmetricTop,Ground,28,O+,1,Ground,27,O+,1,29428.7967866469,0.0000470924290492595,442959.877735337,413531.080948691,9.23789060167439,1.44237043284215E-7,0,"qR1,26(27)",v=0 28  1 27 - v=0 27  1 26
AsymmetricTop,Ground,29,O-,1,Ground,28,O-,1,29469.7937170226,0.0000462306733088917,448239.179890163,418769.38617314,9.63249084861808,1.4590803706681E-7,0,"qR1,28(28)",v=0 29  1 29 - v=0 28  1 28
AsymmetricTop,Ground,29,E+,1,Ground,28,E+,1,29470.179456805,0.0000462324904222846,448238.34092532,418768.161468515,9.63249672397395,1.45913855656443E-7,0,"qR0,28(28)",v=0 29  0 29 - v=0 28  0 28
AsymmetricTop,Ground,17,O+,3,Ground,18,O+,1,29470.8439860013,7.88546934155929E-9,222706.464679472,193235.620693471,0.000109752817059445,2.80276500103491E-12,0,"uP1,17(18)",v=0 17  5 12 - v=0 18  1 17
AsymmetricTop,Ground,21,O-,3,Ground,21,O+,2,29482.1323692074,4.14910232728549E-7,309236.295670408,279754.1633012,0.0162952366489066,3.39101901741075E-10,0,"sQ3,18(21)",v=0 21  5 17 - v=0 21  3 18
AsymmetricTop,Ground,27,E+,2,Ground,26,E+,2,29550.9490534231,0.0000511610408381837,433347.445411484,403796.496358061,8.86214045181283,1.45194970374427E-7,0,"qR2,24(26)",v=0 27  2 25 - v=0 26  2 24
AsymmetricTop,Ground,35,E-,3,Ground,35,E+,3,29554.7610719763,7.46113557074185E-9,776926.446429908,747371.685357932,0.0797211279330682,1.01218239190618E-9,0,"sQ4,31(35)",v=0 35  6 30 - v=0 35  4 31
AsymmetricTop,Ground,13,O+,2,Ground,12,O+,1,29565.9205144364,3.36209610867035E-6,120390.103882618,90824.1833681811,0.0136143536742853,4.55060157861171E-10,0,"sR1,11(12)",v=0 13  3 10 - v=0 12  1 11
AsymmetricTop,Ground,11,E+,4,Ground,12,E+,3,29610.8822306266,3.73753797803662E-8,150095.07218283,120484.189952204,0.000215433214644746,8.49180867477316E-12,0,"sP4,8(12)",v=0 11  6  5 - v=0 12  4  8
AsymmetricTop,Ground,11,E-,3,Ground,12,E-,2,29628.203118695,3.74134360242147E-8,150095.070052817,120466.866934122,0.000215376792455224,8.50449132704672E-12,0,"sP4,9(12)",v=0 11  6  6 - v=0 12  4  9
AsymmetricTop,Ground,40,O+,2,Ground,40,O-,2,29642.3645109705,2.32827853369946E-9,936491.871414587,906849.506903616,0.167664331168945,1.88258904056104E-9,0,"qQ3,38(40)",v=0 40  3 37 - v=0 40  3 38
AsymmetricTop,Ground,26,O+,2,Ground,25,O+,2,29651.0989541621,0.0000603902218668039,417043.606606763,387392.507652601,8.53878710756807,1.46657417230274E-7,0,"qR3,22(25)",v=0 26  3 23 - v=0 25  3 22
AsymmetricTop,Ground,26,E+,3,Ground,25,E+,3,29736.9963324257,0.0000529299776293121,427932.944668543,398195.948336117,8.47467065972706,1.46824858774483E-7,0,"qR4,21(25)",v=0 26  4 22 - v=0 25  4 21
AsymmetricTop,Ground,27,O+,11,Ground,26,O+,11,29741.7126117486,2.93935242770323E-10,1364166.30281872,1334424.59020697,3.55603468552411,5.9396732039638E-8,0,"qR21,5(26)",v=0 27 21  6 - v=0 26 21  5
AsymmetricTop,Ground,27,O-,11,Ground,26,O-,11,29741.71261175,2.9393524277035E-10,1364166.30281872,1334424.59020697,3.55603468552411,5.93967320396464E-8,0,"qR21,6(26)",v=0 27 21  7 - v=0 26 21  6
AsymmetricTop,Ground,27,E+,11,Ground,26,E+,11,29744.3862956793,9.66653014986888E-10,1276053.5884225,1246309.20212682,4.06227529235671,6.78708102335409E-8,0,"qR20,6(26)",v=0 27 20  7 - v=0 26 20  6
AsymmetricTop,Ground,27,E-,10,Ground,26,E-,10,29744.3862956795,9.66653014986904E-10,1276053.5884225,1246309.20212682,4.06227529235671,6.78708102335425E-8,0,"qR20,7(26)",v=0 27 20  8 - v=0 26 20  7
AsymmetricTop,Ground,27,O-,10,Ground,26,O-,10,29747.4950956211,2.95620115883449E-9,1192243.15835874,1162495.66326312,4.54382096956895,7.59400817828404E-8,0,"qR19,8(26)",v=0 27 19  9 - v=0 26 19  8
AsymmetricTop,Ground,27,O+,10,Ground,26,O+,10,29747.4950956227,2.95620115883483E-9,1192243.15835874,1162495.66326311,4.54382096956895,7.59400817828529E-8,0,"qR19,7(26)",v=0 27 19  8 - v=0 26 19  7
AsymmetricTop,Ground,27,E-,9,Ground,26,E-,9,29751.1390314791,8.4478844281411E-9,1112735.73749058,1082984.5984591,5.00067162815252,8.36060631852101E-8,0,"qR18,9(26)",v=0 27 18 10 - v=0 26 18  9
AsymmetricTop,Ground,27,E+,10,Ground,26,E+,10,29751.1390314794,8.44788442814131E-9,1112735.73749058,1082984.5984591,5.00067162815251,8.3606063185212E-8,0,"qR18,8(26)",v=0 27 18  9 - v=0 26 18  8
AsymmetricTop,Ground,27,O+,9,Ground,26,O+,9,29755.4487007058,2.26332514413336E-8,1037532.27184536,1007776.82314466,5.43282713806762,9.08707352560441E-8,0,"qR17,9(26)",v=0 27 17 10 - v=0 26 17  9
AsymmetricTop,Ground,27,O-,9,Ground,26,O-,9,29755.4487007072,2.26332514413357E-8,1037532.27184537,1007776.82314466,5.43282713806761,9.08707352560568E-8,0,"qR17,10(26)",v=0 27 17 11 - v=0 26 17 10
AsymmetricTop,Ground,27,E+,9,Ground,26,E+,9,29760.5972764546,5.69836520351143E-8,966634.015085507,936873.417809053,5.8402873054705,9.7736725667428E-8,0,"qR16,10(26)",v=0 27 16 11 - v=0 26 16 10
AsymmetricTop,Ground,27,E-,8,Ground,26,E-,8,29760.5972764557,5.69836520351192E-8,966634.015085507,936873.417809052,5.8402873054705,9.77367256674394E-8,0,"qR16,11(26)",v=0 27 16 12 - v=0 26 16 11
AsymmetricTop,Ground,27,O+,8,Ground,26,O+,8,29766.8184191576,1.35053768213924E-7,900042.657335279,870275.838916122,6.2230518347366,1.0420758166412E-7,0,"qR15,11(26)",v=0 27 15 12 - v=0 26 15 11
AsymmetricTop,Ground,27,O-,8,Ground,26,O-,8,29766.818419158,1.35053768213928E-7,900042.657335279,870275.838916121,6.2230518347366,1.04207581664123E-7,0,"qR15,12(26)",v=0 27 15 13 - v=0 26 15 12
AsymmetricTop,Ground,27,E-,7,Ground,26,E-,7,29774.4337178355,3.01703739625433E-7,837760.52200166,807986.088283825,6.58112026304697,1.10288188256466E-7,0,"qR14,13(26)",v=0 27 14 14 - v=0 26 14 13
AsymmetricTop,Ground,27,E+,8,Ground,26,E+,8,29774.4337178357,3.01703739625438E-7,837760.52200166,807986.088283824,6.58112026304697,1.10288188256468E-7,0,"qR14,12(26)",v=0 27 14 13 - v=0 26 14 12
AsymmetricTop,Ground,18,E+,3,Ground,18,E-,1,29781.4143889117,5.800358424202E-7,223955.913529043,194174.499140131,0.00800923442041787,1.99657934295555E-10,0,"sQ2,17(18)",v=0 18  4 14 - v=0 18  2 17
AsymmetricTop,Ground,27,O-,7,Ground,26,O-,7,29783.8960082609,6.3592584673174E-7,779790.875271491,750006.97926323,6.91449184336363,1.15985429080797E-7,0,"qR13,14(26)",v=0 27 13 15 - v=0 26 13 14
AsymmetricTop,Ground,27,O+,7,Ground,26,O+,7,29783.8960082612,6.35925846731753E-7,779790.875271491,750006.97926323,6.91449184336363,1.15985429080801E-7,0,"qR13,13(26)",v=0 27 13 14 - v=0 26 13 13
AsymmetricTop,Ground,43,O-,3,Ground,43,O+,2,29793.0630687003,3.85611661560128E-10,1102426.3065715,1072633.2435028,0.201081541945093,2.1343210903038E-9,0,"sQ3,40(43)",v=0 43  5 39 - v=0 43  3 40
AsymmetricTop,Ground,27,E-,6,Ground,26,E-,6,29795.8601977482,1.26567780295421E-6,726138.429352643,696342.569154895,7.22316532532116,1.21309268283012E-7,0,"qR12,15(26)",v=0 27 12 16 - v=0 26 12 15
AsymmetricTop,Ground,27,E+,7,Ground,26,E+,7,29795.8601977848,1.26567780295671E-6,726138.429352704,696342.569154919,7.22316532532116,1.2130926828346E-7,0,"qR12,14(26)",v=0 27 12 15 - v=0 26 12 14
AsymmetricTop,Ground,27,O-,6,Ground,26,O-,6,29811.3040393563,2.38011571591229E-6,676810.193716321,646998.889676965,7.50713852111768,1.26274598203701E-7,0,"qR11,16(26)",v=0 27 11 17 - v=0 26 11 16
AsymmetricTop,Ground,27,O+,6,Ground,26,O+,6,29811.3040416834,2.38011571620413E-6,676810.193720348,646998.889678665,7.50713852111777,1.26274598233275E-7,0,"qR11,15(26)",v=0 27 11 16 - v=0 26 11 15
AsymmetricTop,Ground,27,E-,5,Ground,26,E-,5,29831.7450035956,4.23099323085408E-6,631816.985253961,601985.240250365,7.7664073797601,1.30904563199875E-7,0,"qR10,17(26)",v=0 27 10 18 - v=0 26 10 17
AsymmetricTop,Ground,27,E+,6,Ground,26,E+,6,29831.7451184178,4.23099325570311E-6,631816.985466978,601985.24034856,7.76640737976846,1.30904564711568E-7,0,"qR10,16(26)",v=0 27 10 17 - v=0 26 10 16
AsymmetricTop,Ground,22,E+,3,Ground,23,E+,1,29854.2512831396,1.96126005159184E-9,316267.670817644,286413.419534504,0.0000815377471086901,1.68355023434438E-12,0,"uP0,23(23)",v=0 22  4 18 - v=0 23  0 23
AsymmetricTop,Ground,27,O-,5,Ground,26,O-,5,29859.6548075735,7.11247749583184E-6,591176.267963901,561316.613156327,8.00096380034537,1.35236928346922E-7,0,"qR9,18(26)",v=0 27  9 19 - v=0 26  9 18
AsymmetricTop,Ground,27,O+,5,Ground,26,O+,5,29859.6591994636,7.11247903411168E-6,591176.27678869,561316.617589227,8.00096380093736,1.35236988030672E-7,0,"qR9,17(26)",v=0 27  9 18 - v=0 26  9 17
AsymmetricTop,Ground,27,E-,2,Ground,26,E-,2,29888.19344178,0.0000409701398274882,453225.168159473,423336.974717693,8.78732343683217,1.48954714110426E-7,0,"qR4,23(26)",v=0 27  4 24 - v=0 26  4 23
AsymmetricTop,Ground,34,O+,1,Ground,34,O-,1,29889.9588653221,3.24449213722873E-8,640477.770223458,610587.811358136,0.0657959875976409,8.89175740286559E-10,0,"qQ1,34(34)",v=0 34  1 33 - v=0 34  1 34
AsymmetricTop,Ground,34,E-,1,Ground,34,E+,1,29896.2531049756,3.24565322628357E-8,640483.941228647,610587.688123672,0.0657940606429299,8.89711529970058E-10,0,"sQ0,34(34)",v=0 34  2 33 - v=0 34  0 34
AsymmetricTop,Ground,27,E-,4,Ground,26,E-,4,29899.2819802704,0.0000113098607800943,554917.821095177,525018.539114907,8.2107895865782,1.39336803810189E-7,0,"qR8,19(26)",v=0 27  8 20 - v=0 26  8 19
AsymmetricTop,Ground,27,E+,5,Ground,26,E+,5,29899.4087221958,0.0000113099278919876,554918.100629632,525018.691907436,8.21078962101985,1.39338576332503E-7,0,"qR8,18(26)",v=0 27  8 19 - v=0 26  8 18
AsymmetricTop,Ground,17,O+,2,Ground,17,O-,1,29914.5022265739,2.40901445559192E-7,190536.197416106,160621.695189532,0.00220594506519527,5.89160096021918E-11,0,"sQ1,17(17)",v=0 17  3 14 - v=0 17  1 17
AsymmetricTop,Ground,40,E-,2,Ground,40,E+,2,29946.1317181884,2.36816538261111E-9,936776.506262381,906830.374544193,0.167342663733137,1.93733705014855E-9,0,"sQ2,38(40)",v=0 40  4 37 - v=0 40  2 38
AsymmetricTop,Ground,27,O-,4,Ground,26,O-,4,29957.731900684,0.000017014425774355,523094.272403984,493136.5405033,8.39583395588536,1.43314216841673E-7,0,"qR7,20(26)",v=0 27  7 21 - v=0 26  7 20
AsymmetricTop,Ground,27,O+,4,Ground,26,O+,4,29960.384541787,0.0000170163932085714,523100.81675182,493140.432210033,8.39583561303135,1.4335231826327E-7,0,"qR7,19(26)",v=0 27  7 20 - v=0 26  7 19
AsymmetricTop,Ground,37,E+,2,Ground,37,E-,1,29981.8991547226,1.09620201124631E-8,782704.001739867,752722.102585144,0.121652758295153,1.52650927680171E-9,0,"qQ2,36(37)",v=0 37  2 35 - v=0 37  2 36
AsymmetricTop,Ground,37,O-,2,Ground,37,O+,1,30034.7800720828,1.09946730610146E-8,782754.756337169,752719.976265086,0.121619018886131,1.53417511687651E-9,0,"sQ1,36(37)",v=0 37  3 35 - v=0 37  1 36
AsymmetricTop,Ground,26,O+,3,Ground,27,O+,1,30036.5436078372,1.67567449272705E-9,443567.624556528,413531.080948691,0.000316625534816047,5.65302970520006E-12,0,"uP1,26(27)",v=0 26  5 21 - v=0 27  1 26
AsymmetricTop,Ground,27,E-,3,Ground,26,E-,3,30038.5558524383,0.0000242056549214573,495778.173188781,465739.617336343,8.55585845196706,1.47231041319381E-7,0,"qR6,21(26)",v=0 27  6 22 - v=0 26  6 21
AsymmetricTop,Ground,27,E+,4,Ground,26,E+,4,30076.2617158132,0.0000242412394314273,495885.515327099,465809.253611286,8.55592882238594,1.47787387875279E-7,0,"qR6,20(26)",v=0 27  6 21 - v=0 26  6 20
AsymmetricTop,Ground,27,O-,3,Ground,26,O-,3,30084.6581602311,0.0000324720598852945,472858.108599773,442773.450439542,8.68895038325996,1.50210815856896E-7,0,"qR5,22(26)",v=0 27  5 23 - v=0 26  5 22
AsymmetricTop,Ground,18,O+,4,Ground,19,O+,3,30127.2386773585,2.91989048852438E-8,293882.903875936,263755.665198577,0.000909681572581719,2.34761562422336E-11,0,"sP5,14(19)",v=0 18  7 11 - v=0 19  5 14
AsymmetricTop,Ground,18,O-,4,Ground,19,O-,3,30168.7443740331,2.9274754828896E-8,293882.881584735,263714.137210702,0.000909296517932648,2.35633396415981E-11,0,"sP5,15(19)",v=0 18  7 12 - v=0 19  5 15
AsymmetricTop,Ground,4,E+,3,Ground,3,E+,2,30185.3076398669,6.68703121264091E-8,45402.7142688514,15217.4066289846,0.000105235945964214,1.12297413341816E-11,0,"sR2,1(3)",v=0  4  4  0 - v=0  3  2  1
AsymmetricTop,Ground,16,O+,3,Ground,17,O+,1,30198.4977295099,7.37254229155732E-9,203872.719322037,173674.221592527,0.0000776021860497309,2.26139988585917E-12,0,"uP1,16(17)",v=0 16  5 11 - v=0 17  1 16
AsymmetricTop,Ground,4,E-,2,Ground,3,E-,1,30202.7128930315,6.68866836655661E-8,45402.7128930315,15200,0.000105128783920892,1.12377231277169E-11,0,"sR2,2(3)",v=0  4  4  1 - v=0  3  2  2
AsymmetricTop,Ground,20,O-,3,Ground,20,O+,2,30227.9858103461,4.72250204177339E-7,285911.91718652,255683.931376174,0.0132734069067222,3.12239263811026E-10,0,"sQ3,17(20)",v=0 20  5 16 - v=0 20  3 17
AsymmetricTop,Ground,34,E-,3,Ground,34,E+,3,30292.7891762696,1.06945909942697E-8,737821.656077923,707528.866901654,0.0677185358219514,9.52659251981953E-10,0,"sQ4,30(34)",v=0 34  6 29 - v=0 34  4 30
AsymmetricTop,Ground,28,O-,2,Ground,27,O-,2,30304.5820148367,0.0000385089390065503,464598.04467156,434293.462656724,9.18426207155732,1.56586977250585E-7,0,"qR3,25(27)",v=0 28  3 26 - v=0 27  3 25
AsymmetricTop,Ground,27,O+,3,Ground,26,O+,3,30397.6604925844,0.0000327901076010997,473965.285049112,443567.624556528,8.69189861538129,1.55000741777435E-7,0,"qR5,21(26)",v=0 27  5 22 - v=0 26  5 21
AsymmetricTop,Ground,29,E-,1,Ground,28,E-,1,30411.5248435484,0.0000363782967211923,473419.349818238,443007.82497469,9.57050982742761,1.59315849898745E-7,0,"qR2,27(28)",v=0 29  2 28 - v=0 28  2 27
AsymmetricTop,Ground,29,O+,1,Ground,28,O+,1,30425.0909789078,0.0000364299264324778,473384.968714245,442959.877735337,9.57077240022513,1.59533527195191E-7,0,"qR1,27(28)",v=0 29  1 28 - v=0 28  1 27
AsymmetricTop,Ground,25,E+,5,Ground,26,E+,4,30430.5706433337,5.90056865440334E-9,496239.82425462,465809.253611286,0.00203845489227519,3.93298737834396E-11,0,"sP6,20(26)",v=0 25  8 17 - v=0 26  6 20
AsymmetricTop,Ground,30,O-,1,Ground,29,O-,1,30469.7812102443,0.00003570090823031,478708.961100407,448239.179890163,9.96578127407048,1.61380425871013E-7,0,"qR1,29(29)",v=0 30  1 30 - v=0 29  1 29
AsymmetricTop,Ground,30,E+,1,Ground,29,E+,1,30470.0465707177,0.000035701849939949,478708.387496038,448238.34092532,9.96578514749377,1.61384705006338E-7,0,"qR0,29(29)",v=0 30  0 30 - v=0 29  0 29
AsymmetricTop,Ground,25,E-,4,Ground,26,E-,3,30500.1255324943,5.92710753387022E-9,496239.742868837,465739.617336343,0.00203739074479637,3.95795057905318E-11,0,"sP6,21(26)",v=0 25  8 18 - v=0 26  6 21
AsymmetricTop,Ground,28,E+,2,Ground,27,E+,2,30520.6968565258,0.0000394920130029622,463868.14226801,433347.445411484,9.19219346336328,1.60099129366647E-7,0,"qR2,25(27)",v=0 28  2 26 - v=0 27  2 25
AsymmetricTop,Ground,32,O+,5,Ground,33,O+,4,30546.4461847724,4.48617085084079E-10,757261.704999766,726715.258814993,0.00352185832727408,5.39264625074456E-11,0,"sP7,26(33)",v=0 32  9 23 - v=0 33  7 26
AsymmetricTop,Ground,32,O-,5,Ground,33,O-,4,30645.1112985028,4.51544073044939E-10,757261.51470654,726616.403408037,0.00351982809475391,5.44193110761321E-11,0,"sP7,27(33)",v=0 32  9 24 - v=0 33  7 27
AsymmetricTop,Ground,41,O+,2,Ground,41,O-,2,30672.3421677985,1.48558276314981E-9,980885.940000164,950213.597832365,0.169088570140908,2.05276065064371E-9,0,"qQ3,39(41)",v=0 41  3 38 - v=0 41  3 39
AsymmetricTop,Ground,27,O+,2,Ground,26,O+,2,30704.6423964316,0.00004683445144107,447748.249003195,417043.606606763,8.86648456056805,1.6295295392942E-7,0,"qR3,23(26)",v=0 27  3 24 - v=0 26  3 23
AsymmetricTop,Ground,19,E+,3,Ground,19,E-,1,30740.4557104976,4.88968138962992E-7,245245.302639762,214504.846929265,0.00813149072060423,2.11493878501059E-10,0,"sQ2,18(19)",v=0 19  4 15 - v=0 19  2 18
AsymmetricTop,Ground,10,E+,4,Ground,11,E+,3,30761.2914922316,3.01276920086945E-8,137966.547680918,107205.256188686,0.000138105334157872,6.6844578215696E-12,0,"sP4,7(11)",v=0 10  6  4 - v=0 11  4  7
AsymmetricTop,Ground,10,E-,3,Ground,11,E-,2,30770.0079821848,3.01425135614037E-8,137966.547053705,107196.53907152,0.000138087338970092,6.68927000795262E-12,0,"sP4,8(11)",v=0 10  6  5 - v=0 11  4  8
AsymmetricTop,Ground,14,O+,2,Ground,13,O+,1,30779.8630434866,3.68659989981801E-6,136138.350994187,105358.487950701,0.0165108258057507,5.79738550855023E-10,0,"sR1,12(13)",v=0 14  3 11 - v=0 13  1 12
AsymmetricTop,Ground,35,O+,1,Ground,35,O-,1,30835.0922844842,2.24975163368289E-8,676892.535906619,646057.443622135,0.0659603149875249,9.51089667439169E-10,0,"qQ1,35(35)",v=0 35  1 34 - v=0 35  1 35
AsymmetricTop,Ground,35,E-,1,Ground,35,E+,1,30839.5130106552,2.25029986904194E-8,676896.873043657,646057.360033002,0.0659590505471157,9.51480549958028E-10,0,"sQ0,35(35)",v=0 35  2 34 - v=0 35  0 35
AsymmetricTop,Ground,28,E-,10,Ground,27,E-,10,30848.2754046703,8.13901320525034E-10,1306901.86382717,1276053.5884225,4.57204389062037,8.22222841613054E-8,0,"qR20,8(27)",v=0 28 20  9 - v=0 27 20  8
AsymmetricTop,Ground,28,E+,11,Ground,27,E+,11,30848.2754046719,8.13901320525106E-10,1306901.86382717,1276053.5884225,4.57204389062038,8.22222841613184E-8,0,"qR20,7(27)",v=0 28 20  8 - v=0 27 20  7
AsymmetricTop,Ground,28,O+,10,Ground,27,O+,10,30851.7429447616,2.45121913001137E-9,1223094.9013035,1192243.15835874,5.03639134517204,9.06035177006175E-8,0,"qR19,8(27)",v=0 28 19  9 - v=0 27 19  8
AsymmetricTop,Ground,28,O-,10,Ground,27,O-,10,30851.7429447642,2.45121913001178E-9,1223094.9013035,1192243.15835874,5.03639134517204,9.06035177006401E-8,0,"qR19,9(27)",v=0 28 19 10 - v=0 27 19  9
AsymmetricTop,Ground,28,E-,9,Ground,27,E-,9,30855.8074982469,6.92140735363103E-9,1143591.54498883,1112735.73749058,5.47692569517557,9.8567575967692E-8,0,"qR18,10(27)",v=0 28 18 11 - v=0 27 18 10
AsymmetricTop,Ground,28,E+,10,Ground,27,E+,10,30855.8074982483,6.92140735363163E-9,1143591.54498883,1112735.73749058,5.47692569517558,9.85675759677054E-8,0,"qR18,9(27)",v=0 28 18 10 - v=0 27 18  9
AsymmetricTop,Ground,28,O-,9,Ground,27,O-,9,30860.6148293719,1.83666079478413E-8,1068392.88667474,1037532.27184537,5.89364679566259,1.06116839239561E-7,0,"qR17,11(27)",v=0 28 17 12 - v=0 27 17 11
AsymmetricTop,Ground,28,O+,9,Ground,27,O+,9,30860.6148293731,1.83666079478427E-8,1068392.88667474,1037532.27184536,5.89364679566259,1.06116839239573E-7,0,"qR17,10(27)",v=0 28 17 11 - v=0 27 17 10
AsymmetricTop,Ground,28,E+,9,Ground,27,E+,9,30866.358264265,4.58812923448401E-8,997500.373349772,966634.015085507,6.28655443088279,1.13254465917668E-7,0,"qR16,11(27)",v=0 28 16 12 - v=0 27 16 11
AsymmetricTop,Ground,28,E-,8,Ground,27,E-,8,30866.3582642658,4.58812923448424E-8,997500.373349773,966634.015085507,6.28655443088279,1.13254465917677E-7,0,"qR16,12(27)",v=0 28 16 13 - v=0 27 16 12
AsymmetricTop,Ground,10,O-,2,Ground,9,O-,1,30872.7417280633,9.74514607028436E-7,80037.2957011889,49164.5539731257,0.00221172286158572,1.08217711446116E-10,0,"sR1,9(9)",v=0 10  3  8 - v=0  9  1  9
AsymmetricTop,Ground,28,O+,8,Ground,27,O+,8,30873.2987320324,1.08038896685399E-7,930915.956067312,900042.657335279,6.65564827231967,1.19984721180693E-7,0,"qR15,12(27)",v=0 28 15 13 - v=0 27 15 12
AsymmetricTop,Ground,28,O-,8,Ground,27,O-,8,30873.298732033,1.08038896685403E-7,930915.956067312,900042.657335279,6.65564827231967,1.199847211807E-7,0,"qR15,13(27)",v=0 28 15 14 - v=0 27 15 13
AsymmetricTop,Ground,28,E-,7,Ground,27,E-,7,30881.7954979078,2.40047945485159E-7,868642.317499568,837760.52200166,7.00092780642697,1.26313481480956E-7,0,"qR14,14(27)",v=0 28 14 15 - v=0 27 14 14
AsymmetricTop,Ground,28,E+,8,Ground,27,E+,8,30881.7954979078,2.40047945485159E-7,868642.317499568,837760.52200166,7.00092780642696,1.26313481480956E-7,0,"qR14,13(27)",v=0 28 14 14 - v=0 27 14 13
AsymmetricTop,Ground,28,O-,7,Ground,27,O-,7,30892.354742288,5.03651043976173E-7,810683.230013779,779790.875271491,7.32239220537213,1.32249032933374E-7,0,"qR13,15(27)",v=0 28 13 16 - v=0 27 13 15
AsymmetricTop,Ground,28,O+,7,Ground,27,O+,7,30892.3547422902,5.03651043976235E-7,810683.230013781,779790.875271491,7.32239220537213,1.32249032933403E-7,0,"qR13,14(27)",v=0 28 13 15 - v=0 27 13 14
AsymmetricTop,Ground,41,E-,2,Ground,41,E+,2,30899.3009901098,1.50400633462429E-9,981099.169767718,950199.868777608,0.168867894042527,2.09592767991953E-9,0,"sQ2,39(41)",v=0 41  4 38 - v=0 41  2 39
AsymmetricTop,Ground,28,E-,6,Ground,27,E-,6,30905.7091376267,9.98491318003542E-7,757044.13849027,726138.429352643,7.62004008481837,1.37803380986387E-7,0,"qR12,16(27)",v=0 28 12 17 - v=0 27 12 16
AsymmetricTop,Ground,28,E+,7,Ground,27,E+,7,30905.7091377175,9.98491318008181E-7,757044.138490421,726138.429352704,7.62004008481837,1.37803380987601E-7,0,"qR12,15(27)",v=0 28 12 16 - v=0 27 12 15
AsymmetricTop,Ground,28,O-,6,Ground,27,O-,6,30922.9539241502,1.87134830716354E-6,707733.147640472,676810.193716321,7.89386902267279,1.42994493663724E-7,0,"qR11,17(27)",v=0 28 11 18 - v=0 27 11 17
AsymmetricTop,Ground,28,O+,6,Ground,27,O+,6,30922.9539293349,1.8713483076461E-6,707733.147649683,676810.193720348,7.89386902267305,1.42994493735654E-7,0,"qR11,16(27)",v=0 28 11 17 - v=0 27 11 16
AsymmetricTop,Ground,14,E+,2,Ground,13,E+,1,30926.5022786279,2.02736168829262E-6,127504.381309154,96577.8790305262,0.00810123202796842,2.88540527798764E-10,0,"sR0,13(13)",v=0 14  2 12 - v=0 13  0 13
AsymmetricTop,Ground,19,O-,3,Ground,19,O+,2,30931.2949687464,5.28618596212948E-7,263714.137210702,232782.842241956,0.0108234187104592,2.86784380477149E-10,0,"sQ3,16(19)",v=0 19  5 15 - v=0 19  3 16
